data,ano,mes,nome_mes,eh_fds,usd_ptax,qtd,valor_liquido,valor_abs,usd_ret,usd_vol_7d
2013-04-05,2013,4,April,False,,3.00,-69.08,69.08,,
2013-04-06,2013,4,April,True,,3.00,-153.71,153.71,,
2013-04-07,2013,4,April,True,,6.00,79.41,258.83,,
2013-04-08,2013,4,April,False,,1.00,-2.28,2.28,,
2013-04-09,2013,4,April,False,,2.00,-68.56,68.56,,
2013-04-10,2013,4,April,False,,0.00,0.00,0.00,,
2013-04-11,2013,4,April,False,,4.00,139.93,265.07,,
2013-04-12,2013,4,April,False,,2.00,-69.16,69.16,,
2013-04-13,2013,4,April,True,,2.00,-53.94,53.94,,
2013-04-14,2013,4,April,True,,1.00,-59.83,59.83,,
2013-04-15,2013,4,April,False,,5.00,-337.06,337.06,,
2013-04-16,2013,4,April,False,,2.00,106.84,132.56,,
2013-04-17,2013,4,April,False,,7.00,48370.14,49345.38,,
2013-04-18,2013,4,April,False,,7.00,-1099.95,1099.95,,
2013-04-19,2013,4,April,False,,2.00,-23.79,23.79,,
2013-04-20,2013,4,April,True,,1.00,-5.54,5.54,,
2013-04-21,2013,4,April,True,,4.00,-1860.83,1903.51,,
2013-04-22,2013,4,April,False,,3.00,-215.98,215.98,,
2013-04-23,2013,4,April,False,,1.00,-12.98,12.98,,
2013-04-24,2013,4,April,False,,2.00,-65.81,65.81,,
2013-04-25,2013,4,April,False,,8.00,-120.95,727.73,,
2013-04-26,2013,4,April,False,,0.00,0.00,0.00,,
2013-04-27,2013,4,April,True,,3.00,-2078.58,2078.58,,
2013-04-28,2013,4,April,True,,1.00,-50.37,50.37,,
2013-04-29,2013,4,April,False,,2.00,-54.28,54.28,,
2013-04-30,2013,4,April,False,,0.00,0.00,0.00,,
2013-05-01,2013,5,May,False,,5.00,-215.68,355.32,,
2013-05-02,2013,5,May,False,,10.00,17445.39,17844.07,,
2013-05-03,2013,5,May,False,,2.00,-146.25,146.25,,
2013-05-04,2013,5,May,True,,5.00,-996.41,1969.25,,
2013-05-05,2013,5,May,True,,6.00,28952.90,29475.44,,
2013-05-06,2013,5,May,False,,2.00,28725.68,28754.32,,
2013-05-07,2013,5,May,False,,8.00,18733.63,19008.01,,
2013-05-08,2013,5,May,False,,6.00,-243.93,243.93,,
2013-05-09,2013,5,May,False,,1.00,-245.00,245.00,,
2013-05-10,2013,5,May,False,,2.00,-464.19,464.19,,
2013-05-11,2013,5,May,True,,5.00,-111.54,275.60,,
2013-05-12,2013,5,May,True,,2.00,-57.05,57.05,,
2013-05-13,2013,5,May,False,,3.00,7351.60,7528.40,,
2013-05-14,2013,5,May,False,,7.00,-331.19,331.19,,
2013-05-15,2013,5,May,False,,1.00,-41.38,41.38,,
2013-05-16,2013,5,May,False,,0.00,0.00,0.00,,
2013-05-17,2013,5,May,False,,2.00,-689.84,689.84,,
2013-05-18,2013,5,May,True,,0.00,0.00,0.00,,
2013-05-19,2013,5,May,True,,2.00,-307.51,307.51,,
2013-05-20,2013,5,May,False,,2.00,-32.38,32.38,,
2013-05-21,2013,5,May,False,,0.00,0.00,0.00,,
2013-05-22,2013,5,May,False,,4.00,537.14,620.96,,
2013-05-23,2013,5,May,False,,1.00,-51.70,51.70,,
2013-05-24,2013,5,May,False,,2.00,-693.96,693.96,,
2013-05-25,2013,5,May,True,,1.00,-24.85,24.85,,
2013-05-26,2013,5,May,True,,5.00,-266.79,275.59,,
2013-05-27,2013,5,May,False,,10.00,-546.14,715.90,,
2013-05-28,2013,5,May,False,,0.00,0.00,0.00,,
2013-05-29,2013,5,May,False,,3.00,-44.81,44.81,,
2013-05-30,2013,5,May,False,,3.00,-93.87,93.87,,
2013-05-31,2013,5,May,False,,2.00,-5.01,34.95,,
2013-06-01,2013,6,June,True,,4.00,-8.01,114.75,,
2013-06-02,2013,6,June,True,,11.00,-765.16,765.16,,
2013-06-03,2013,6,June,False,,7.00,-367.17,367.17,,
2013-06-04,2013,6,June,False,,5.00,146.43,593.57,,
2013-06-05,2013,6,June,False,,4.00,-1291.55,1291.55,,
2013-06-06,2013,6,June,False,,5.00,-151.44,151.44,,
2013-06-07,2013,6,June,False,,3.00,-61.95,61.95,,
2013-06-08,2013,6,June,True,,2.00,881.49,918.91,,
2013-06-09,2013,6,June,True,,4.00,-243.27,243.27,,
2013-06-10,2013,6,June,False,,5.00,-104.66,729.46,,
2013-06-11,2013,6,June,False,,4.00,-142.88,142.88,,
2013-06-12,2013,6,June,False,,14.00,-788.97,1032.09,,
2013-06-13,2013,6,June,False,,3.00,-147.04,147.04,,
2013-06-14,2013,6,June,False,,9.00,-6054.50,6054.50,,
2013-06-15,2013,6,June,True,,3.00,-280.62,280.62,,
2013-06-16,2013,6,June,True,,2.00,-59.16,59.16,,
2013-06-17,2013,6,June,False,,0.00,0.00,0.00,,
2013-06-18,2013,6,June,False,,6.00,-148.87,148.87,,
2013-06-19,2013,6,June,False,,1.00,-35.80,35.80,,
2013-06-20,2013,6,June,False,,4.00,-151.31,151.31,,
2013-06-21,2013,6,June,False,,2.00,-190.95,190.95,,
2013-06-22,2013,6,June,True,,5.00,-162.48,162.48,,
2013-06-23,2013,6,June,True,,1.00,-7.84,7.84,,
2013-06-24,2013,6,June,False,,6.00,-379.23,473.39,,
2013-06-25,2013,6,June,False,,8.00,-538.18,614.38,,
2013-06-26,2013,6,June,False,,5.00,-210.72,210.72,,
2013-06-27,2013,6,June,False,,10.00,-189.89,857.87,,
2013-06-28,2013,6,June,False,,4.00,-75.40,125.28,,
2013-06-29,2013,6,June,True,,0.00,0.00,0.00,,
2013-06-30,2013,6,June,True,,0.00,0.00,0.00,,
2013-07-01,2013,7,July,False,,0.00,0.00,0.00,,
2013-07-02,2013,7,July,False,,2.00,5035.71,5212.29,,
2013-07-03,2013,7,July,False,,4.00,-1152.98,1152.98,,
2013-07-04,2013,7,July,False,,3.00,284.06,452.54,,
2013-07-05,2013,7,July,False,,3.00,57.91,145.09,,
2013-07-06,2013,7,July,True,,4.00,-239.48,239.48,,
2013-07-07,2013,7,July,True,,1.00,-32.79,32.79,,
2013-07-08,2013,7,July,False,,9.00,-376.97,459.77,,
2013-07-09,2013,7,July,False,,0.00,0.00,0.00,,
2013-07-10,2013,7,July,False,,7.00,6064.47,6435.01,,
2013-07-11,2013,7,July,False,,2.00,-17.92,17.92,,
2013-07-12,2013,7,July,False,,6.00,352.89,460.89,,
2013-07-13,2013,7,July,True,,4.00,-46.18,164.40,,
2013-07-14,2013,7,July,True,,2.00,-66.01,66.01,,
2013-07-15,2013,7,July,False,,3.00,-66.33,66.33,,
2013-07-16,2013,7,July,False,,3.00,-8.64,66.40,,
2013-07-17,2013,7,July,False,,3.00,-50.95,189.35,,
2013-07-18,2013,7,July,False,,1.00,-56.62,56.62,,
2013-07-19,2013,7,July,False,,1.00,-9.97,9.97,,
2013-07-20,2013,7,July,True,,1.00,-36.69,36.69,,
2013-07-21,2013,7,July,True,,1.00,15.92,15.92,,
2013-07-22,2013,7,July,False,,1.00,-24.88,24.88,,
2013-07-23,2013,7,July,False,,5.00,115.82,328.38,,
2013-07-24,2013,7,July,False,,4.00,-86.92,152.52,,
2013-07-25,2013,7,July,False,,7.00,-394.61,409.85,,
2013-07-26,2013,7,July,False,,3.00,-141.70,141.70,,
2013-07-27,2013,7,July,True,,3.00,-112.81,112.81,,
2013-07-28,2013,7,July,True,,3.00,481.73,624.47,,
2013-07-29,2013,7,July,False,,0.00,0.00,0.00,,
2013-07-30,2013,7,July,False,,1.00,339.90,339.90,,
2013-07-31,2013,7,July,False,,1.00,-13.78,13.78,,
2013-08-01,2013,8,August,False,,1.00,-56.87,56.87,,
2013-08-02,2013,8,August,False,,6.00,8263.25,8444.21,,
2013-08-03,2013,8,August,True,,1.00,-37.06,37.06,,
2013-08-04,2013,8,August,True,,8.00,-205.77,660.77,,
2013-08-05,2013,8,August,False,,0.00,0.00,0.00,,
2013-08-06,2013,8,August,False,,3.00,894.47,964.33,,
2013-08-07,2013,8,August,False,,3.00,-91.58,147.60,,
2013-08-08,2013,8,August,False,,4.00,-94.17,94.17,,
2013-08-09,2013,8,August,False,,5.00,3727.65,4594.95,,
2013-08-10,2013,8,August,True,,1.00,-19.17,19.17,,
2013-08-11,2013,8,August,True,,0.00,0.00,0.00,,
2013-08-12,2013,8,August,False,,3.00,-45.60,66.96,,
2013-08-13,2013,8,August,False,,3.00,-299.39,299.39,,
2013-08-14,2013,8,August,False,,6.00,-892.31,915.33,,
2013-08-15,2013,8,August,False,,0.00,0.00,0.00,,
2013-08-16,2013,8,August,False,,3.00,-84.56,84.56,,
2013-08-17,2013,8,August,True,,4.00,-985.10,1214.08,,
2013-08-18,2013,8,August,True,,6.00,-762.68,762.68,,
2013-08-19,2013,8,August,False,,1.00,-10980.00,10980.00,,
2013-08-20,2013,8,August,False,,0.00,0.00,0.00,,
2013-08-21,2013,8,August,False,,3.00,82.18,124.66,,
2013-08-22,2013,8,August,False,,3.00,12.02,63.90,,
2013-08-23,2013,8,August,False,,2.00,-40.81,77.23,,
2013-08-24,2013,8,August,True,,0.00,0.00,0.00,,
2013-08-25,2013,8,August,True,,0.00,0.00,0.00,,
2013-08-26,2013,8,August,False,,6.00,-632.21,632.21,,
2013-08-27,2013,8,August,False,,3.00,-136.67,136.67,,
2013-08-28,2013,8,August,False,,12.00,-665.15,870.13,,
2013-08-29,2013,8,August,False,,6.00,-134.40,268.28,,
2013-08-30,2013,8,August,False,,5.00,45.06,172.72,,
2013-08-31,2013,8,August,True,,3.00,-118.06,166.86,,
2013-09-01,2013,9,September,True,,0.00,0.00,0.00,,
2013-09-02,2013,9,September,False,,4.00,3417.72,3770.28,,
2013-09-03,2013,9,September,False,,1.00,39.40,39.40,,
2013-09-04,2013,9,September,False,,1.00,64.42,64.42,,
2013-09-05,2013,9,September,False,,0.00,0.00,0.00,,
2013-09-06,2013,9,September,False,,2.00,-108.72,108.72,,
2013-09-07,2013,9,September,True,,0.00,0.00,0.00,,
2013-09-08,2013,9,September,True,,0.00,0.00,0.00,,
2013-09-09,2013,9,September,False,,1.00,-38.98,38.98,,
2013-09-10,2013,9,September,False,,2.00,-112.41,112.41,,
2013-09-11,2013,9,September,False,,0.00,0.00,0.00,,
2013-09-12,2013,9,September,False,,7.00,7082.45,7328.73,,
2013-09-13,2013,9,September,False,,9.00,-771.33,771.33,,
2013-09-14,2013,9,September,True,,4.00,-75.89,75.89,,
2013-09-15,2013,9,September,True,,7.00,-463.09,463.09,,
2013-09-16,2013,9,September,False,,3.00,-70.26,70.26,,
2013-09-17,2013,9,September,False,,2.00,42.01,162.75,,
2013-09-18,2013,9,September,False,,6.00,-339.88,339.88,,
2013-09-19,2013,9,September,False,,2.00,-57.62,99.40,,
2013-09-20,2013,9,September,False,,3.00,-143.18,221.36,,
2013-09-21,2013,9,September,True,,4.00,-269.23,269.23,,
2013-09-22,2013,9,September,True,,2.00,-20.88,35.94,,
2013-09-23,2013,9,September,False,,2.00,29.45,103.43,,
2013-09-24,2013,9,September,False,,0.00,0.00,0.00,,
2013-09-25,2013,9,September,False,,4.00,-48.31,103.83,,
2013-09-26,2013,9,September,False,,0.00,0.00,0.00,,
2013-09-27,2013,9,September,False,,3.00,-114.81,114.81,,
2013-09-28,2013,9,September,True,,0.00,0.00,0.00,,
2013-09-29,2013,9,September,True,,0.00,0.00,0.00,,
2013-09-30,2013,9,September,False,,13.00,45805.86,48462.76,,
2013-10-01,2013,10,October,False,,5.00,-53.93,213.37,,
2013-10-02,2013,10,October,False,,6.00,20836.71,21543.29,,
2013-10-03,2013,10,October,False,,2.00,-71.95,146.77,,
2013-10-04,2013,10,October,False,,3.00,186.78,313.22,,
2013-10-05,2013,10,October,True,,3.00,7808.36,8151.64,,
2013-10-06,2013,10,October,True,,3.00,350.70,541.30,,
2013-10-07,2013,10,October,False,,5.00,-123.90,123.90,,
2013-10-08,2013,10,October,False,,4.00,-180.76,180.76,,
2013-10-09,2013,10,October,False,,4.00,-261.51,417.37,,
2013-10-10,2013,10,October,False,,0.00,0.00,0.00,,
2013-10-11,2013,10,October,False,,0.00,0.00,0.00,,
2013-10-12,2013,10,October,True,,2.00,62994.94,63025.06,,
2013-10-13,2013,10,October,True,,3.00,-167.83,167.83,,
2013-10-14,2013,10,October,False,,5.00,54688.24,54853.56,,
2013-10-15,2013,10,October,False,,0.00,0.00,0.00,,
2013-10-16,2013,10,October,False,,4.00,7391.58,8118.42,,
2013-10-17,2013,10,October,False,,0.00,0.00,0.00,,
2013-10-18,2013,10,October,False,,1.00,-13.60,13.60,,
2013-10-19,2013,10,October,True,,5.00,-295.97,295.97,,
2013-10-20,2013,10,October,True,,4.00,-217.41,217.41,,
2013-10-21,2013,10,October,False,,3.00,-334.43,334.43,,
2013-10-22,2013,10,October,False,,8.00,-498.28,619.98,,
2013-10-23,2013,10,October,False,,2.00,-144.20,144.20,,
2013-10-24,2013,10,October,False,,6.00,-1635.73,37225.73,,
2013-10-25,2013,10,October,False,,1.00,696.00,696.00,,
2013-10-26,2013,10,October,True,,2.00,-32.56,32.56,,
2013-10-27,2013,10,October,True,,0.00,0.00,0.00,,
2013-10-28,2013,10,October,False,,0.00,0.00,0.00,,
2013-10-29,2013,10,October,False,,1.00,-44.94,44.94,,
2013-10-30,2013,10,October,False,,3.00,-419.31,419.31,,
2013-10-31,2013,10,October,False,,3.00,38743.00,38897.00,,
2013-11-01,2013,11,November,False,,0.00,0.00,0.00,,
2013-11-02,2013,11,November,True,,4.00,119.80,257.52,,
2013-11-03,2013,11,November,True,,3.00,-148.21,148.21,,
2013-11-04,2013,11,November,False,,4.00,15.17,156.89,,
2013-11-05,2013,11,November,False,,0.00,0.00,0.00,,
2013-11-06,2013,11,November,False,,4.00,-283.22,283.22,,
2013-11-07,2013,11,November,False,,5.00,-79.00,306.04,,
2013-11-08,2013,11,November,False,,3.00,-116.33,262.57,,
2013-11-09,2013,11,November,True,,0.00,0.00,0.00,,
2013-11-10,2013,11,November,True,,6.00,70534.84,71067.92,,
2013-11-11,2013,11,November,False,,5.00,-239.80,239.80,,
2013-11-12,2013,11,November,False,,3.00,-53.14,53.14,,
2013-11-13,2013,11,November,False,,3.00,-202.31,202.31,,
2013-11-14,2013,11,November,False,,2.00,-23.39,23.39,,
2013-11-15,2013,11,November,False,,8.00,485.47,934.41,,
2013-11-16,2013,11,November,True,,10.00,18432.72,19267.28,,
2013-11-17,2013,11,November,True,,2.00,-253.71,253.71,,
2013-11-18,2013,11,November,False,,3.00,-902.19,902.19,,
2013-11-19,2013,11,November,False,,3.00,-223.97,223.97,,
2013-11-20,2013,11,November,False,,11.00,-674.45,1135.91,,
2013-11-21,2013,11,November,False,,2.00,-97.22,97.22,,
2013-11-22,2013,11,November,False,,1.00,-154.10,154.10,,
2013-11-23,2013,11,November,True,,6.00,334.02,791.78,,
2013-11-24,2013,11,November,True,,2.00,-8.42,65.04,,
2013-11-25,2013,11,November,False,,4.00,-169.99,169.99,,
2013-11-26,2013,11,November,False,,2.00,-218.03,218.03,,
2013-11-27,2013,11,November,False,,8.00,-2541.80,2570.46,,
2013-11-28,2013,11,November,False,,8.00,8854.85,9373.11,,
2013-11-29,2013,11,November,False,,8.00,-273.99,658.59,,
2013-11-30,2013,11,November,True,,8.00,-63071.34,63071.34,,
2013-12-01,2013,12,December,True,,4.00,71.94,213.52,,
2013-12-02,2013,12,December,False,,4.00,63.96,265.48,,
2013-12-03,2013,12,December,False,,5.00,-181.42,217.02,,
2013-12-04,2013,12,December,False,,1.00,12.38,12.38,,
2013-12-05,2013,12,December,False,,7.00,-840.70,935.62,,
2013-12-06,2013,12,December,False,,12.00,-874.24,906.42,,
2013-12-07,2013,12,December,True,,6.00,-2.36,173.36,,
2013-12-08,2013,12,December,True,,3.00,54497.60,54520.90,,
2013-12-09,2013,12,December,False,,2.00,-41.00,85.38,,
2013-12-10,2013,12,December,False,,3.00,31680.11,31719.89,,
2013-12-11,2013,12,December,False,,1.00,-19.70,19.70,,
2013-12-12,2013,12,December,False,,8.00,-246.22,409.00,,
2013-12-13,2013,12,December,False,,7.00,33886.89,34397.51,,
2013-12-14,2013,12,December,True,,4.00,-49.76,95.60,,
2013-12-15,2013,12,December,True,,3.00,-20.28,20.28,,
2013-12-16,2013,12,December,False,,17.00,5005.79,5534.37,,
2013-12-17,2013,12,December,False,,10.00,523.31,1381.89,,
2013-12-18,2013,12,December,False,,4.00,-142.06,142.06,,
2013-12-19,2013,12,December,False,,3.00,-602.21,602.21,,
2013-12-20,2013,12,December,False,,3.00,-98.37,98.37,,
2013-12-21,2013,12,December,True,,9.00,115.08,642.52,,
2013-12-22,2013,12,December,True,,3.00,39.79,84.07,,
2013-12-23,2013,12,December,False,,3.00,661.99,772.01,,
2013-12-24,2013,12,December,False,,2.00,-93.88,93.88,,
2013-12-25,2013,12,December,False,,3.00,-64.45,64.45,,
2013-12-26,2013,12,December,False,,5.00,-177.64,177.64,,
2013-12-27,2013,12,December,False,,3.00,-68.11,68.11,,
2013-12-28,2013,12,December,True,,7.00,22782.12,23327.88,,
2013-12-29,2013,12,December,True,,12.00,-1344.28,1359.80,,
2013-12-30,2013,12,December,False,,7.00,-673.41,874.67,,
2013-12-31,2013,12,December,False,,2.00,230.43,230.43,,
2014-01-01,2014,1,January,False,,5.00,-109.72,157.14,,
2014-01-02,2014,1,January,False,,11.00,-506.63,506.63,,
2014-01-03,2014,1,January,False,,5.00,-181.67,223.11,,
2014-01-04,2014,1,January,True,,3.00,82865.03,83054.97,,
2014-01-05,2014,1,January,True,,5.00,-192.59,373.95,,
2014-01-06,2014,1,January,False,,4.00,32811.14,33478.86,,
2014-01-07,2014,1,January,False,,3.00,-1018.02,1018.02,,
2014-01-08,2014,1,January,False,,4.00,-101.13,326.79,,
2014-01-09,2014,1,January,False,,8.00,-474.49,474.49,,
2014-01-10,2014,1,January,False,,3.00,-137.92,137.92,,
2014-01-11,2014,1,January,True,,6.00,17154.00,17696.00,,
2014-01-12,2014,1,January,True,,3.00,-343.14,398.90,,
2014-01-13,2014,1,January,False,,4.00,-157.82,157.82,,
2014-01-14,2014,1,January,False,,0.00,0.00,0.00,,
2014-01-15,2014,1,January,False,,3.00,61412.47,61887.53,,
2014-01-16,2014,1,January,False,,1.00,-24.67,24.67,,
2014-01-17,2014,1,January,False,,5.00,-132.69,132.69,,
2014-01-18,2014,1,January,True,,6.00,-671.58,751.68,,
2014-01-19,2014,1,January,True,,12.00,-24617.63,24718.43,,
2014-01-20,2014,1,January,False,,2.00,-54.38,54.38,,
2014-01-21,2014,1,January,False,,2.00,19186.04,19253.96,,
2014-01-22,2014,1,January,False,,0.00,0.00,0.00,,
2014-01-23,2014,1,January,False,,3.00,17280.61,17539.39,,
2014-01-24,2014,1,January,False,,2.00,-1105.77,1105.77,,
2014-01-25,2014,1,January,True,,4.00,-437.16,437.16,,
2014-01-26,2014,1,January,True,,4.00,-652.71,652.71,,
2014-01-27,2014,1,January,False,,5.00,-456.36,456.36,,
2014-01-28,2014,1,January,False,,4.00,-271.90,271.90,,
2014-01-29,2014,1,January,False,,9.00,-157.69,874.17,,
2014-01-30,2014,1,January,False,,3.00,15292.50,15587.50,,
2014-01-31,2014,1,January,False,,5.00,-327.12,327.12,,
2014-02-01,2014,2,February,True,,5.00,-145.30,145.30,,
2014-02-02,2014,2,February,True,,2.00,-103.24,103.24,,
2014-02-03,2014,2,February,False,,1.00,-15.75,15.75,,
2014-02-04,2014,2,February,False,,5.00,-182.34,182.34,,
2014-02-05,2014,2,February,False,,8.00,129.21,368.91,,
2014-02-06,2014,2,February,False,,3.00,-44.68,113.20,,
2014-02-07,2014,2,February,False,,1.00,-103.63,103.63,,
2014-02-08,2014,2,February,True,,2.00,153.85,161.81,,
2014-02-09,2014,2,February,True,,0.00,0.00,0.00,,
2014-02-10,2014,2,February,False,,0.00,0.00,0.00,,
2014-02-11,2014,2,February,False,,3.00,-105.72,105.72,,
2014-02-12,2014,2,February,False,,0.00,0.00,0.00,,
2014-02-13,2014,2,February,False,,0.00,0.00,0.00,,
2014-02-14,2014,2,February,False,,2.00,-288.46,288.46,,
2014-02-15,2014,2,February,True,,3.00,97.11,378.49,,
2014-02-16,2014,2,February,True,,4.00,-65.31,65.31,,
2014-02-17,2014,2,February,False,,5.00,-330.70,550.52,,
2014-02-18,2014,2,February,False,,2.00,-149.72,149.72,,
2014-02-19,2014,2,February,False,,4.00,-198.75,244.25,,
2014-02-20,2014,2,February,False,,0.00,0.00,0.00,,
2014-02-21,2014,2,February,False,,5.00,-31.31,183.61,,
2014-02-22,2014,2,February,True,,2.00,-98.24,98.24,,
2014-02-23,2014,2,February,True,,1.00,-12.77,12.77,,
2014-02-24,2014,2,February,False,,7.00,-457.41,457.41,,
2014-02-25,2014,2,February,False,,0.00,0.00,0.00,,
2014-02-26,2014,2,February,False,,9.00,-375.78,484.62,,
2014-02-27,2014,2,February,False,,5.00,174.76,1098.24,,
2014-02-28,2014,2,February,False,,4.00,-267.82,267.82,,
2014-03-01,2014,3,March,True,,8.00,-218.80,546.36,,
2014-03-02,2014,3,March,True,,4.00,-656.25,656.25,,
2014-03-03,2014,3,March,False,,6.00,-157.74,317.80,,
2014-03-04,2014,3,March,False,,7.00,-561.92,561.92,,
2014-03-05,2014,3,March,False,,8.00,-605.71,605.71,,
2014-03-06,2014,3,March,False,,6.00,-438.32,438.32,,
2014-03-07,2014,3,March,False,,6.00,3.65,168.63,,
2014-03-08,2014,3,March,True,,5.00,-369.42,383.98,,
2014-03-09,2014,3,March,True,,7.00,-61.43,154.49,,
2014-03-10,2014,3,March,False,,6.00,20537.26,21331.56,,
2014-03-11,2014,3,March,False,,11.00,7538.34,8608.06,,
2014-03-12,2014,3,March,False,,6.00,-383.70,383.70,,
2014-03-13,2014,3,March,False,,9.00,-144.62,383.46,,
2014-03-14,2014,3,March,False,,6.00,-313.23,703.35,,
2014-03-15,2014,3,March,True,,3.00,-191.31,191.31,,
2014-03-16,2014,3,March,True,,0.00,0.00,0.00,,
2014-03-17,2014,3,March,False,,4.00,-91.97,91.97,,
2014-03-18,2014,3,March,False,,3.00,-80.89,80.89,,
2014-03-19,2014,3,March,False,,4.00,-73.17,186.85,,
2014-03-20,2014,3,March,False,,3.00,-124.63,206.47,,
2014-03-21,2014,3,March,False,,2.00,155.00,352.30,,
2014-03-22,2014,3,March,True,,3.00,-415.18,415.18,,
2014-03-23,2014,3,March,True,,1.00,-9.93,9.93,,
2014-03-24,2014,3,March,False,,3.00,40383.43,40886.57,,
2014-03-25,2014,3,March,False,,1.00,-53.83,53.83,,
2014-03-26,2014,3,March,False,,3.00,15413.47,15586.53,,
2014-03-27,2014,3,March,False,,0.00,0.00,0.00,,
2014-03-28,2014,3,March,False,,1.00,-260.00,260.00,,
2014-03-29,2014,3,March,True,,0.00,0.00,0.00,,
2014-03-30,2014,3,March,True,,0.00,0.00,0.00,,
2014-03-31,2014,3,March,False,,4.00,-452.58,452.58,,
2014-04-01,2014,4,April,False,,6.00,-175.97,297.41,,
2014-04-02,2014,4,April,False,,5.00,-103.59,352.39,,
2014-04-03,2014,4,April,False,,3.00,-695.38,1038.38,,
2014-04-04,2014,4,April,False,,9.00,60038.24,60344.96,,
2014-04-05,2014,4,April,True,,1.00,-25.62,25.62,,
2014-04-06,2014,4,April,True,,5.00,15985.97,16274.03,,
2014-04-07,2014,4,April,False,,0.00,0.00,0.00,,
2014-04-08,2014,4,April,False,,3.00,15027.88,15152.12,,
2014-04-09,2014,4,April,False,,7.00,-398.82,413.98,,
2014-04-10,2014,4,April,False,,3.00,-249.46,375.78,,
2014-04-11,2014,4,April,False,,1.00,-61.41,61.41,,
2014-04-12,2014,4,April,True,,6.00,-193.49,193.49,,
2014-04-13,2014,4,April,True,,5.00,-372.74,372.74,,
2014-04-14,2014,4,April,False,,12.00,3172.70,4681.94,,
2014-04-15,2014,4,April,False,,11.00,-1633.41,1633.41,,
2014-04-16,2014,4,April,False,,2.00,-37394.56,37394.56,,
2014-04-17,2014,4,April,False,,0.00,0.00,0.00,,
2014-04-18,2014,4,April,False,,4.00,-54.51,166.05,,
2014-04-19,2014,4,April,True,,1.00,-23.29,23.29,,
2014-04-20,2014,4,April,True,,5.00,-10.63,147.41,,
2014-04-21,2014,4,April,False,,11.00,-6.95,582.95,,
2014-04-22,2014,4,April,False,,3.00,4402.48,4937.52,,
2014-04-23,2014,4,April,False,,0.00,0.00,0.00,,
2014-04-24,2014,4,April,False,,2.00,-285.45,285.45,,
2014-04-25,2014,4,April,False,,2.00,-40.42,40.42,,
2014-04-26,2014,4,April,True,,1.00,-66.97,66.97,,
2014-04-27,2014,4,April,True,,4.00,-123.40,123.40,,
2014-04-28,2014,4,April,False,,9.00,108.69,665.07,,
2014-04-29,2014,4,April,False,,1.00,-41.02,41.02,,
2014-04-30,2014,4,April,False,,0.00,0.00,0.00,,
2014-05-01,2014,5,May,False,,8.00,-271.98,347.38,,
2014-05-02,2014,5,May,False,,7.00,-61.45,210.77,,
2014-05-03,2014,5,May,True,,3.00,241.95,439.45,,
2014-05-04,2014,5,May,True,,3.00,7264.72,7335.28,,
2014-05-05,2014,5,May,False,,5.00,-245.50,367.98,,
2014-05-06,2014,5,May,False,,3.00,23343.94,23420.06,,
2014-05-07,2014,5,May,False,,8.00,-349.63,349.63,,
2014-05-08,2014,5,May,False,,5.00,491.23,588.07,,
2014-05-09,2014,5,May,False,,4.00,53.18,314.44,,
2014-05-10,2014,5,May,True,,5.00,-314.08,314.08,,
2014-05-11,2014,5,May,True,,0.00,0.00,0.00,,
2014-05-12,2014,5,May,False,,7.00,-319.93,319.93,,
2014-05-13,2014,5,May,False,,8.00,-236.50,269.68,,
2014-05-14,2014,5,May,False,,4.00,2297.38,2602.62,,
2014-05-15,2014,5,May,False,,2.00,17.63,52.37,,
2014-05-16,2014,5,May,False,,6.00,-1278.27,1278.27,,
2014-05-17,2014,5,May,True,,9.00,-240.09,543.29,,
2014-05-18,2014,5,May,True,,7.00,24513.07,24786.19,,
2014-05-19,2014,5,May,False,,12.00,-342.83,419.23,,
2014-05-20,2014,5,May,False,,6.00,10828.37,11371.63,,
2014-05-21,2014,5,May,False,,3.00,-78.98,78.98,,
2014-05-22,2014,5,May,False,,6.00,18.43,362.49,,
2014-05-23,2014,5,May,False,,7.00,-15540.22,15540.22,,
2014-05-24,2014,5,May,True,,6.00,10758.05,11296.37,,
2014-05-25,2014,5,May,True,,3.00,24.54,89.92,,
2014-05-26,2014,5,May,False,,6.00,-344.56,344.56,,
2014-05-27,2014,5,May,False,,0.00,0.00,0.00,,
2014-05-28,2014,5,May,False,,0.00,0.00,0.00,,
2014-05-29,2014,5,May,False,,3.00,-85.15,85.15,,
2014-05-30,2014,5,May,False,,5.00,53.96,641.44,,
2014-05-31,2014,5,May,True,,3.00,-174.38,174.38,,
2014-06-01,2014,6,June,True,,3.00,50.03,152.57,,
2014-06-02,2014,6,June,False,,1.00,-41.07,41.07,,
2014-06-03,2014,6,June,False,,8.00,-158.78,166.52,,
2014-06-04,2014,6,June,False,,6.00,-186.27,438.67,,
2014-06-05,2014,6,June,False,,9.00,67.02,922.08,,
2014-06-06,2014,6,June,False,,5.00,249.26,647.54,,
2014-06-07,2014,6,June,True,,5.00,-108.40,182.10,,
2014-06-08,2014,6,June,True,,11.00,-192.70,799.62,,
2014-06-09,2014,6,June,False,,9.00,4157.17,5102.83,,
2014-06-10,2014,6,June,False,,7.00,-114.56,114.56,,
2014-06-11,2014,6,June,False,,5.00,31848.73,32063.19,,
2014-06-12,2014,6,June,False,,8.00,35094.63,37193.33,,
2014-06-13,2014,6,June,False,,6.00,51.82,377.58,,
2014-06-14,2014,6,June,True,,8.00,-249.01,296.43,,
